year,region_code,region,exiobase_code,exiobase_category,ef_kgco23_per_mil_euros,ef_kgco2e_per_euro,market
2022,PT,Portugal,p40.11.c,Electricity by nuclear,667121.74,0.66712174,"EMEA (Europe, the Middle East and Africa)"
2022,RO,Romania,p40.11.c,Electricity by nuclear,118335.77,0.11833577,"EMEA (Europe, the Middle East and Africa)"
2022,SE,Sweden,p40.11.c,Electricity by nuclear,72171.7,0.0721717,"EMEA (Europe, the Middle East and Africa)"
2022,SI,Slovenia,p40.11.c,Electricity by nuclear,202981.32,0.20298132,"EMEA (Europe, the Middle East and Africa)"
2022,SK,Slovakia,p40.11.c,Electricity by nuclear,148050.44,0.14805044,"EMEA (Europe, the Middle East and Africa)"
2022,GB,United Kingdom,p40.11.c,Electricity by nuclear,260996.59,0.26099659,"EMEA (Europe, the Middle East and Africa)"
2022,US,United States,p40.11.c,Electricity by nuclear,50714.46,0.05071446,NA (North America)
2022,JP,Japan,p40.11.c,Electricity by nuclear,519408.01,0.51940801,APAC (Asia-Pacific)
2022,CN,China,p40.11.c,Electricity by nuclear,663114.41,0.66311441,APAC (Asia-Pacific)
2022,CA,Canada,p40.11.c,Electricity by nuclear,391178.8,0.3911788,NA (North America)
2022,KR,Korea,p40.11.c,Electricity by nuclear,170817.27,0.17081727,APAC (Asia-Pacific)
2022,BR,Brazil,p40.11.c,Electricity by nuclear,697542.41,0.69754241,LATAM (Latin America)
2022,IN,India,p40.11.c,Electricity by nuclear,227820.66,0.22782066,APAC (Asia-Pacific)
2022,MX,Mexico,p40.11.c,Electricity by nuclear,76534.38,0.07653438,LATAM (Latin America)
2022,RU,Russia,p40.11.c,Electricity by nuclear,453345.24,0.45334524,"EMEA (Europe, the Middle East and Africa)"
2022,AU,Australia,p40.11.c,Electricity by nuclear,681210.48,0.68121048,APAC (Asia-Pacific)
2022,CH,Switzerland,p40.11.c,Electricity by nuclear,76847.26,0.07684726,"EMEA (Europe, the Middle East and Africa)"
2022,TR,Turkey,p40.11.c,Electricity by nuclear,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,TW,Taiwan,p40.11.c,Electricity by nuclear,27727.94,0.02772794,APAC (Asia-Pacific)
2022,NO,Norway,p40.11.c,Electricity by nuclear,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,ID,Indonesia,p40.11.c,Electricity by nuclear,0,0,APAC (Asia-Pacific)
2022,ZA,South Africa,p40.11.c,Electricity by nuclear,866530.95,0.86653095,"EMEA (Europe, the Middle East and Africa)"
2022,WA,ROW-Asia,p40.11.c,Electricity by nuclear,1504186.09,1.50418609,APAC (Asia-Pacific)
2022,WL,ROW-Americas,p40.11.c,Electricity by nuclear,1308881,1.308881,LATAM (Latin America)
2022,WE,ROW-Europe,p40.11.c,Electricity by nuclear,1506702.68,1.50670268,"EMEA (Europe, the Middle East and Africa)"
2022,WF,ROW-Africa,p40.11.c,Electricity by nuclear,1745626.18,1.74562618,"EMEA (Europe, the Middle East and Africa)"
2022,WM,ROW-Middle East,p40.11.c,Electricity by nuclear,1246632.69,1.24663269,"EMEA (Europe, the Middle East and Africa)"
2022,AT,Austria,p40.11.f,Electricity by petroleum and other oil derivatives,2658352.38,2.65835238,"EMEA (Europe, the Middle East and Africa)"
2022,BE,Belgium,p40.11.f,Electricity by petroleum and other oil derivatives,891800.83,0.89180083,"EMEA (Europe, the Middle East and Africa)"
2022,BG,Bulgaria,p40.11.f,Electricity by petroleum and other oil derivatives,1857800.93,1.85780093,"EMEA (Europe, the Middle East and Africa)"
2022,CY,Cyprus,p40.11.f,Electricity by petroleum and other oil derivatives,8341370.44,8.34137044,"EMEA (Europe, the Middle East and Africa)"
2022,CZ,Czech Republic,p40.11.f,Electricity by petroleum and other oil derivatives,5512602.2,5.5126022,"EMEA (Europe, the Middle East and Africa)"
2022,DE,Germany,p40.11.f,Electricity by petroleum and other oil derivatives,1915208.34,1.91520834,"EMEA (Europe, the Middle East and Africa)"
2022,DK,Denmark,p40.11.f,Electricity by petroleum and other oil derivatives,867326,0.867326,"EMEA (Europe, the Middle East and Africa)"
2022,EE,Estonia,p40.11.f,Electricity by petroleum and other oil derivatives,9598751.2,9.5987512,"EMEA (Europe, the Middle East and Africa)"
2022,ES,Spain,p40.11.f,Electricity by petroleum and other oil derivatives,3645796.65,3.64579665,"EMEA (Europe, the Middle East and Africa)"
2022,FI,Finland,p40.11.f,Electricity by petroleum and other oil derivatives,2828629.28,2.82862928,"EMEA (Europe, the Middle East and Africa)"
2022,FR,France,p40.11.f,Electricity by petroleum and other oil derivatives,1624377.49,1.62437749,"EMEA (Europe, the Middle East and Africa)"
2022,GR,Greece,p40.11.f,Electricity by petroleum and other oil derivatives,5270716.38,5.27071638,"EMEA (Europe, the Middle East and Africa)"
2022,HR,Croatia,p40.11.f,Electricity by petroleum and other oil derivatives,1374614.55,1.37461455,"EMEA (Europe, the Middle East and Africa)"
2022,HU,Hungary,p40.11.f,Electricity by petroleum and other oil derivatives,2374714,2.374714,"EMEA (Europe, the Middle East and Africa)"
2022,IE,Ireland,p40.11.f,Electricity by petroleum and other oil derivatives,3336998.9,3.3369989,"EMEA (Europe, the Middle East and Africa)"
2022,IT,Italy,p40.11.f,Electricity by petroleum and other oil derivatives,1984268.83,1.98426883,"EMEA (Europe, the Middle East and Africa)"
2022,LT,Lithuania,p40.11.f,Electricity by petroleum and other oil derivatives,2344207.38,2.34420738,"EMEA (Europe, the Middle East and Africa)"
2022,LU,Luxembourg,p40.11.f,Electricity by petroleum and other oil derivatives,1728477.49,1.72847749,"EMEA (Europe, the Middle East and Africa)"
2022,LV,Latvia,p40.11.f,Electricity by petroleum and other oil derivatives,1074226.69,1.07422669,"EMEA (Europe, the Middle East and Africa)"
2022,MT,Malta,p40.11.f,Electricity by petroleum and other oil derivatives,2144501.02,2.14450102,"EMEA (Europe, the Middle East and Africa)"
2022,NL,Netherlands,p40.11.f,Electricity by petroleum and other oil derivatives,1017048.12,1.01704812,"EMEA (Europe, the Middle East and Africa)"
2022,PL,Poland,p40.11.f,Electricity by petroleum and other oil derivatives,1227284.57,1.22728457,"EMEA (Europe, the Middle East and Africa)"
2022,PT,Portugal,p40.11.f,Electricity by petroleum and other oil derivatives,1558741.43,1.55874143,"EMEA (Europe, the Middle East and Africa)"
2022,RO,Romania,p40.11.f,Electricity by petroleum and other oil derivatives,1690098.81,1.69009881,"EMEA (Europe, the Middle East and Africa)"
2022,SE,Sweden,p40.11.f,Electricity by petroleum and other oil derivatives,784447.65,0.78444765,"EMEA (Europe, the Middle East and Africa)"
2022,SI,Slovenia,p40.11.f,Electricity by petroleum and other oil derivatives,1051082.09,1.05108209,"EMEA (Europe, the Middle East and Africa)"
2022,SK,Slovakia,p40.11.f,Electricity by petroleum and other oil derivatives,629947.22,0.62994722,"EMEA (Europe, the Middle East and Africa)"
2022,GB,United Kingdom,p40.11.f,Electricity by petroleum and other oil derivatives,1435267.56,1.43526756,"EMEA (Europe, the Middle East and Africa)"
2022,US,United States,p40.11.f,Electricity by petroleum and other oil derivatives,5442856.41,5.44285641,NA (North America)
2022,JP,Japan,p40.11.f,Electricity by petroleum and other oil derivatives,2613048.32,2.61304832,APAC (Asia-Pacific)
2022,CN,China,p40.11.f,Electricity by petroleum and other oil derivatives,2251468.47,2.25146847,APAC (Asia-Pacific)
2022,CA,Canada,p40.11.f,Electricity by petroleum and other oil derivatives,16741183.4,16.7411834,NA (North America)
2022,KR,Korea,p40.11.f,Electricity by petroleum and other oil derivatives,5516595.07,5.51659507,APAC (Asia-Pacific)
2022,BR,Brazil,p40.11.f,Electricity by petroleum and other oil derivatives,72261607.2,72.2616072,LATAM (Latin America)
2022,IN,India,p40.11.f,Electricity by petroleum and other oil derivatives,3565565.8,3.5655658,APAC (Asia-Pacific)
2022,MX,Mexico,p40.11.f,Electricity by petroleum and other oil derivatives,14189752.6,14.1897526,LATAM (Latin America)
2022,RU,Russia,p40.11.f,Electricity by petroleum and other oil derivatives,1881716.65,1.88171665,"EMEA (Europe, the Middle East and Africa)"
2022,AU,Australia,p40.11.f,Electricity by petroleum and other oil derivatives,5687488.08,5.68748808,APAC (Asia-Pacific)
2022,CH,Switzerland,p40.11.f,Electricity by petroleum and other oil derivatives,342074.95,0.34207495,"EMEA (Europe, the Middle East and Africa)"
2022,TR,Turkey,p40.11.f,Electricity by petroleum and other oil derivatives,18443667.4,18.4436674,"EMEA (Europe, the Middle East and Africa)"
2022,TW,Taiwan,p40.11.f,Electricity by petroleum and other oil derivatives,7351149.68,7.35114968,APAC (Asia-Pacific)
2022,NO,Norway,p40.11.f,Electricity by petroleum and other oil derivatives,659596.71,0.65959671,"EMEA (Europe, the Middle East and Africa)"
2022,ID,Indonesia,p40.11.f,Electricity by petroleum and other oil derivatives,10367519.2,10.3675192,APAC (Asia-Pacific)
2022,ZA,South Africa,p40.11.f,Electricity by petroleum and other oil derivatives,14872758.4,14.8727584,"EMEA (Europe, the Middle East and Africa)"
2022,WA,ROW-Asia,p40.11.f,Electricity by petroleum and other oil derivatives,11117190,11.11719,APAC (Asia-Pacific)
2022,WL,ROW-Americas,p40.11.f,Electricity by petroleum and other oil derivatives,11858200.8,11.8582008,LATAM (Latin America)
2022,WE,ROW-Europe,p40.11.f,Electricity by petroleum and other oil derivatives,4570219.43,4.57021943,"EMEA (Europe, the Middle East and Africa)"
2022,WF,ROW-Africa,p40.11.f,Electricity by petroleum and other oil derivatives,10778329.6,10.7783296,"EMEA (Europe, the Middle East and Africa)"
2022,WM,ROW-Middle East,p40.11.f,Electricity by petroleum and other oil derivatives,13421794.8,13.4217948,"EMEA (Europe, the Middle East and Africa)"
2022,AT,Austria,p40.11.h,Electricity by solar photovoltaic,1448988.74,1.44898874,"EMEA (Europe, the Middle East and Africa)"
2022,BE,Belgium,p40.11.h,Electricity by solar photovoltaic,874395.99,0.87439599,"EMEA (Europe, the Middle East and Africa)"
2022,BG,Bulgaria,p40.11.h,Electricity by solar photovoltaic,967759.42,0.96775942,"EMEA (Europe, the Middle East and Africa)"
2022,CY,Cyprus,p40.11.h,Electricity by solar photovoltaic,218663.95,0.21866395,"EMEA (Europe, the Middle East and Africa)"
2022,CZ,Czech Republic,p40.11.h,Electricity by solar photovoltaic,3938967.3,3.9389673,"EMEA (Europe, the Middle East and Africa)"
2022,DE,Germany,p40.11.h,Electricity by solar photovoltaic,4407076.67,4.40707667,"EMEA (Europe, the Middle East and Africa)"
2022,DK,Denmark,p40.11.h,Electricity by solar photovoltaic,1056129.28,1.05612928,"EMEA (Europe, the Middle East and Africa)"
2022,EE,Estonia,p40.11.h,Electricity by solar photovoltaic,153858.64,0.15385864,"EMEA (Europe, the Middle East and Africa)"
2022,ES,Spain,p40.11.h,Electricity by solar photovoltaic,202489.81,0.20248981,"EMEA (Europe, the Middle East and Africa)"
2022,FI,Finland,p40.11.h,Electricity by solar photovoltaic,16491639.6,16.4916396,"EMEA (Europe, the Middle East and Africa)"
2022,FR,France,p40.11.h,Electricity by solar photovoltaic,791470.17,0.79147017,"EMEA (Europe, the Middle East and Africa)"
2022,GR,Greece,p40.11.h,Electricity by solar photovoltaic,2709342.12,2.70934212,"EMEA (Europe, the Middle East and Africa)"
2022,HR,Croatia,p40.11.h,Electricity by solar photovoltaic,177293.74,0.17729374,"EMEA (Europe, the Middle East and Africa)"
2022,HU,Hungary,p40.11.h,Electricity by solar photovoltaic,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,IE,Ireland,p40.11.h,Electricity by solar photovoltaic,504937.95,0.50493795,"EMEA (Europe, the Middle East and Africa)"
2022,IT,Italy,p40.11.h,Electricity by solar photovoltaic,1396753.21,1.39675321,"EMEA (Europe, the Middle East and Africa)"
2022,LT,Lithuania,p40.11.h,Electricity by solar photovoltaic,726155.22,0.72615522,"EMEA (Europe, the Middle East and Africa)"
2022,LU,Luxembourg,p40.11.h,Electricity by solar photovoltaic,178803.56,0.17880356,"EMEA (Europe, the Middle East and Africa)"
2022,LV,Latvia,p40.11.h,Electricity by solar photovoltaic,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,MT,Malta,p40.11.h,Electricity by solar photovoltaic,10761455.6,10.7614556,"EMEA (Europe, the Middle East and Africa)"
2022,NL,Netherlands,p40.11.h,Electricity by solar photovoltaic,4031113.4,4.0311134,"EMEA (Europe, the Middle East and Africa)"
2022,PL,Poland,p40.11.h,Electricity by solar photovoltaic,366814.19,0.36681419,"EMEA (Europe, the Middle East and Africa)"
2022,PT,Portugal,p40.11.h,Electricity by solar photovoltaic,5434542.67,5.43454267,"EMEA (Europe, the Middle East and Africa)"
2022,RO,Romania,p40.11.h,Electricity by solar photovoltaic,76806448.5,76.8064485,"EMEA (Europe, the Middle East and Africa)"
2022,SE,Sweden,p40.11.h,Electricity by solar photovoltaic,896697.58,0.89669758,"EMEA (Europe, the Middle East and Africa)"
2022,SI,Slovenia,p40.11.h,Electricity by solar photovoltaic,201109.85,0.20110985,"EMEA (Europe, the Middle East and Africa)"
2022,SK,Slovakia,p40.11.h,Electricity by solar photovoltaic,534051.12,0.53405112,"EMEA (Europe, the Middle East and Africa)"
2022,GB,United Kingdom,p40.11.h,Electricity by solar photovoltaic,15901787.8,15.9017878,"EMEA (Europe, the Middle East and Africa)"
2022,US,United States,p40.11.h,Electricity by solar photovoltaic,4228842.78,4.22884278,NA (North America)
2022,JP,Japan,p40.11.h,Electricity by solar photovoltaic,161478.88,0.16147888,APAC (Asia-Pacific)
2022,CN,China,p40.11.h,Electricity by solar photovoltaic,4746203.11,4.74620311,APAC (Asia-Pacific)
2022,CA,Canada,p40.11.h,Electricity by solar photovoltaic,77722683.3,77.7226833,NA (North America)
2022,KR,Korea,p40.11.h,Electricity by solar photovoltaic,3946569.06,3.94656906,APAC (Asia-Pacific)
2022,BR,Brazil,p40.11.h,Electricity by solar photovoltaic,160566.24,0.16056624,LATAM (Latin America)
2022,IN,India,p40.11.h,Electricity by solar photovoltaic,107575012,107.575012,APAC (Asia-Pacific)
2022,MX,Mexico,p40.11.h,Electricity by solar photovoltaic,20427901.1,20.4279011,LATAM (Latin America)
2022,RU,Russia,p40.11.h,Electricity by solar photovoltaic,642028.31,0.64202831,"EMEA (Europe, the Middle East and Africa)"
2022,AU,Australia,p40.11.h,Electricity by solar photovoltaic,100437.65,0.10043765,APAC (Asia-Pacific)
2022,CH,Switzerland,p40.11.h,Electricity by solar photovoltaic,551250.49,0.55125049,"EMEA (Europe, the Middle East and Africa)"
2022,TR,Turkey,p40.11.h,Electricity by solar photovoltaic,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,TW,Taiwan,p40.11.h,Electricity by solar photovoltaic,186197.2,0.1861972,APAC (Asia-Pacific)
2022,NO,Norway,p40.11.h,Electricity by solar photovoltaic,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,ID,Indonesia,p40.11.h,Electricity by solar photovoltaic,0,0,APAC (Asia-Pacific)
2022,ZA,South Africa,p40.11.h,Electricity by solar photovoltaic,31397596.9,31.3975969,"EMEA (Europe, the Middle East and Africa)"
2022,WA,ROW-Asia,p40.11.h,Electricity by solar photovoltaic,1497309.32,1.49730932,APAC (Asia-Pacific)
2022,WL,ROW-Americas,p40.11.h,Electricity by solar photovoltaic,436876773,436.876773,LATAM (Latin America)
2022,WE,ROW-Europe,p40.11.h,Electricity by solar photovoltaic,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,WF,ROW-Africa,p40.11.h,Electricity by solar photovoltaic,5095189.15,5.09518915,"EMEA (Europe, the Middle East and Africa)"
2022,WM,ROW-Middle East,p40.11.h,Electricity by solar photovoltaic,974459.75,0.97445975,"EMEA (Europe, the Middle East and Africa)"
2022,AT,Austria,p40.11.i,Electricity by solar thermal,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,BE,Belgium,p40.11.i,Electricity by solar thermal,1436011.84,1.43601184,"EMEA (Europe, the Middle East and Africa)"
2022,BG,Bulgaria,p40.11.i,Electricity by solar thermal,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,CY,Cyprus,p40.11.i,Electricity by solar thermal,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,CZ,Czech Republic,p40.11.i,Electricity by solar thermal,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,DE,Germany,p40.11.i,Electricity by solar thermal,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,DK,Denmark,p40.11.i,Electricity by solar thermal,1931557485,1931.557485,"EMEA (Europe, the Middle East and Africa)"
2022,EE,Estonia,p40.11.i,Electricity by solar thermal,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,ES,Spain,p40.11.i,Electricity by solar thermal,9806124.79,9.80612479,"EMEA (Europe, the Middle East and Africa)"
2022,FI,Finland,p40.11.i,Electricity by solar thermal,4344661.43,4.34466143,"EMEA (Europe, the Middle East and Africa)"
2022,FR,France,p40.11.i,Electricity by solar thermal,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,GR,Greece,p40.11.i,Electricity by solar thermal,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,HR,Croatia,p40.11.i,Electricity by solar thermal,241624.53,0.24162453,"EMEA (Europe, the Middle East and Africa)"
2022,HU,Hungary,p40.11.i,Electricity by solar thermal,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,IE,Ireland,p40.11.i,Electricity by solar thermal,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,IT,Italy,p40.11.i,Electricity by solar thermal,1.56E+12,1556800,"EMEA (Europe, the Middle East and Africa)"
2022,LT,Lithuania,p40.11.i,Electricity by solar thermal,813470.34,0.81347034,"EMEA (Europe, the Middle East and Africa)"
2022,LU,Luxembourg,p40.11.i,Electricity by solar thermal,214227.12,0.21422712,"EMEA (Europe, the Middle East and Africa)"
2022,LV,Latvia,p40.11.i,Electricity by solar thermal,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,MT,Malta,p40.11.i,Electricity by solar thermal,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,NL,Netherlands,p40.11.i,Electricity by solar thermal,6.43E+12,6432600,"EMEA (Europe, the Middle East and Africa)"
2022,PL,Poland,p40.11.i,Electricity by solar thermal,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,PT,Portugal,p40.11.i,Electricity by solar thermal,1202754.01,1.20275401,"EMEA (Europe, the Middle East and Africa)"
2022,RO,Romania,p40.11.i,Electricity by solar thermal,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,SE,Sweden,p40.11.i,Electricity by solar thermal,825739.95,0.82573995,"EMEA (Europe, the Middle East and Africa)"
2022,SI,Slovenia,p40.11.i,Electricity by solar thermal,93229.73,0.09322973,"EMEA (Europe, the Middle East and Africa)"
2022,SK,Slovakia,p40.11.i,Electricity by solar thermal,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,GB,United Kingdom,p40.11.i,Electricity by solar thermal,0,0,"EMEA (Europe, the Middle East and Africa)"
2022,US,United States,p40.11.i,Electricity by solar thermal,91082.13,0.09108213,NA (North America)
2022,JP,Japan,p40.11.i,Electricity by solar thermal,0,0,APAC (Asia-Pacific)
2022,CN,China,p40.11.i,Electricity by solar thermal,244179144,244.179144,APAC (Asia-Pacific)
2022,CA,Canada,p40.11.i,Electricity by solar thermal,0,0,NA (North America)
2022,KR,Korea,p40.11.i,Electricity by solar thermal,0,0,APAC (Asia-Pacific)
2022,BR,Brazil,p40.11.i,Electricity by solar thermal,0,0,LATAM (Latin America)
2022,IN,India,p40.11.i,Electricity by solar thermal,0,0,APAC (Asia-Pacific)
2022,MX,Mexico,p40.11.i,Electricity by solar thermal,569287.59,0.56928759,LATAM (Latin America)
2022,RU,Russia,p40.11.i,Electricity by solar thermal,188139.41,0.18813941,"EMEA (Europe, the Middle East and Africa)"
2022,AU,Australia,p40.11.i,Electricity by solar thermal,385056.51,0.38505651,APAC (Asia-Pacific)
